ZCTA5CE10,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
07860,07860,B5,G6350,S,260661964,9623630,+41.0565471,-074.8191126
07863,07863,B5,G6350,S,61423656,462408,+40.8076254,-074.9576005
07865,07865,B5,G6350,S,35387717,300734,+40.7938056,-074.8983472
21215,21215,B5,G6350,S,17644812,10946,+39.3452409,-076.6835656
07866,07866,B5,G6350,S,57416332,5973045,+40.9548625,-074.4890758
21216,21216,B5,G6350,S,8635739,145490,+39.3105945,-076.6717168
07869,07869,B5,G6350,S,52002822,574986,+40.8416908,-074.5783300
07870,07870,B5,G6350,S,601577,0,+40.8039796,-074.8196506
07871,07871,B5,G6350,S,98255975,5363731,+41.0522832,-074.6279063
21217,21217,B5,G6350,S,5996501,191953,+39.3084728,-076.6391545
07874,07874,B5,G6350,S,32817554,2205967,+40.9230630,-074.7357900
07876,07876,B5,G6350,S,14783861,405955,+40.8544704,-074.6573573
07878,07878,B5,G6350,S,708673,4231,+40.8724465,-074.4737537
07880,07880,B5,G6350,S,569117,8405,+40.8714522,-074.8888908
07881,07881,B5,G6350,S,62289452,1689164,+41.1206556,-074.8904033
21218,21218,B5,G6350,S,10835516,316361,+39.3301071,-076.6014512
07882,07882,B5,G6350,S,81701087,372928,+40.7526400,-075.0137871
21219,21219,B5,G6350,S,21256585,10767335,+39.2274589,-076.4433049
07885,07885,B5,G6350,S,38950869,1864721,+40.9105056,-074.5999114
07901,07901,B5,G6350,S,16393342,133284,+40.7149229,-074.3663718
21220,21220,B5,G6350,S,55821397,16798404,+39.3472798,-076.3900797
07920,07920,B5,G6350,S,60226700,455932,+40.6789944,-074.5641146
07921,07921,B5,G6350,S,49423717,501665,+40.6560187,-074.6786573
07922,07922,B5,G6350,S,14305089,141537,+40.6763668,-074.4249897
07924,07924,B5,G6350,S,31333229,188317,+40.7303838,-074.5926019
93541,93541,B5,G6350,S,693393638,162204459,+37.9880737,-119.1143862
93543,93543,B5,G6350,S,153753532,460590,+34.4811081,-117.9820058
93544,93544,B5,G6350,S,283740212,548515,+34.4955373,-117.7566446
93545,93545,B5,G6350,S,276702341,777267,+36.5563866,-118.0542207
93546,93546,B5,G6350,S,446179644,5780921,+37.5487993,-118.8398175
93549,93549,B5,G6350,S,868897986,9773285,+36.2122028,-117.9485323
93550,93550,B5,G6350,S,508060741,2283822,+34.4085483,-118.1235922
93551,93551,B5,G6350,S,189434402,490852,+34.6041047,-118.2392130
93552,93552,B5,G6350,S,125646997,616772,+34.5708668,-118.0237441
93553,93553,B5,G6350,S,223991152,266087,+34.4073320,-117.9118413
93554,93554,B5,G6350,S,191856625,135465,+35.4139445,-117.7643332
93555,93555,B5,G6350,S,211253065,1201186,+35.6065094,-117.6834718
93558,93558,B5,G6350,S,9503241,0,+35.3479280,-117.6213929
93560,93560,B5,G6350,S,413250515,663206,+34.8668939,-118.3398320
93561,93561,B5,G6350,S,683990161,742952,+35.1187723,-118.4938111
93562,93562,B5,G6350,S,102433346,647372,+35.7464629,-117.3866042
93563,93563,B5,G6350,S,104092204,91114,+34.4025215,-117.7660655
93591,93591,B5,G6350,S,213490575,281611,+34.5944803,-117.8136663
93592,93592,B5,G6350,S,388867998,20906732,+35.8528149,-117.2247093
93601,93601,B5,G6350,S,115615213,44017,+37.3934712,-119.7410368
93602,93602,B5,G6350,S,371872632,1505403,+37.0288348,-119.3166544
93603,93603,B5,G6350,S,112705913,86812,+36.6225074,-118.9571871
93604,93604,B5,G6350,S,364387403,2463910,+37.3441487,-119.4221394
93605,93605,B5,G6350,S,1078644,0,+37.2031577,-119.2492430
14613,14613,B5,G6350,S,4731993,92831,+43.1821707,-077.6401751
14614,14614,B5,G6350,S,629221,92443,+43.1574423,-077.6153548
14615,14615,B5,G6350,S,14963232,109709,+43.2012068,-077.6547486
14616,14616,B5,G6350,S,15390537,0,+43.2346224,-077.6576631
14617,14617,B5,G6350,S,19890572,1084895,+43.2254965,-077.5935271
14618,14618,B5,G6350,S,25068978,167696,+43.1145423,-077.5549758
14619,14619,B5,G6350,S,3770975,13673,+43.1364557,-077.6494766
14620,14620,B5,G6350,S,11599290,232806,+43.1282911,-077.6058055
14621,14621,B5,G6350,S,10679001,283056,+43.1899385,-077.6036493
14622,14622,B5,G6350,S,11934974,2489891,+43.2157412,-077.5524017
14623,14623,B5,G6350,S,49432111,973963,+43.0873490,-077.6418621
14624,14624,B5,G6350,S,72329786,440410,+43.1282998,-077.7314114
14625,14625,B5,G6350,S,19791340,485277,+43.1500353,-077.5055204
14626,14626,B5,G6350,S,35310532,116976,+43.2165579,-077.7107890
66219,66219,B5,G6350,S,19667057,169001,+38.9523662,-094.7762195
66220,66220,B5,G6350,S,17491469,126805,+38.9596913,-094.8190142
66221,66221,B5,G6350,S,19525663,202410,+38.8636824,-094.7084534
66223,66223,B5,G6350,S,16100213,224939,+38.8634823,-094.6684792
66224,66224,B5,G6350,S,17849383,170575,+38.8635393,-094.6268040
66226,66226,B5,G6350,S,29630181,1973272,+39.0303114,-094.8594151
66227,66227,B5,G6350,S,34266580,238480,+38.9726757,-094.8748258
66401,66401,B5,G6350,S,612397640,2736386,+38.9323671,-096.3096516
66402,66402,B5,G6350,S,111306286,2821158,+38.9139999,-095.8432703
66403,66403,B5,G6350,S,244340778,505692,+39.8935727,-096.2858926
66404,66404,B5,G6350,S,173616013,231368,+39.8781458,-096.1733427
66406,66406,B5,G6350,S,141240744,335780,+39.8941060,-096.4207292
66407,66407,B5,G6350,S,148531255,2513992,+39.2285187,-096.1987948
66408,66408,B5,G6350,S,115844300,8596,+39.9594535,-095.9699940
66409,66409,B5,G6350,S,169094080,2175446,+38.9241850,-095.5596403
66411,66411,B5,G6350,S,297940059,5755137,+39.6454605,-096.6284550
66412,66412,B5,G6350,S,125977765,297949,+39.9076302,-096.7774620
66413,66413,B5,G6350,S,260379072,689561,+38.7688750,-095.8807270
66414,66414,B5,G6350,S,157909770,2230819,+38.8302656,-095.6886653
66415,66415,B5,G6350,S,245262159,1941722,+39.6882765,-096.1474583
66416,66416,B5,G6350,S,91072823,115001,+39.5257059,-095.8632405
66417,66417,B5,G6350,S,92631677,202349,+39.6565592,-096.0448574
66418,66418,B5,G6350,S,222528590,263103,+39.2794955,-095.9335855
00912,00912,B5,G6350,S,865015,0,+18.4453275,-066.0601352
00913,00913,B5,G6350,S,834840,0,+18.4500022,-066.0426558
00915,00915,B5,G6350,S,3609908,820882,+18.4371790,-066.0455710
00917,00917,B5,G6350,S,3360011,46991,+18.4206735,-066.0501049
00918,00918,B5,G6350,S,5517327,101168,+18.4210219,-066.0657892
00920,00920,B5,G6350,S,7334195,135878,+18.4142920,-066.0880420
00921,00921,B5,G6350,S,6941063,0,+18.3922818,-066.0885550
00923,00923,B5,G6350,S,5283985,7301,+18.4093069,-066.0388879
00924,00924,B5,G6350,S,12143494,1630,+18.3991915,-066.0124525
00925,00925,B5,G6350,S,1158082,0,+18.4002956,-066.0506021
00926,00926,B5,G6350,S,62566921,1052370,+18.3454003,-066.0515453
00927,00927,B5,G6350,S,6803688,5830,+18.3880106,-066.0720890
00934,00934,B5,G6350,S,1940428,26786,+18.4113129,-066.1242340
55003,55003,B5,G6350,S,5404605,2877528,+45.0116248,-092.7791627
50002,50002,B5,G6350,S,279019946,182250,+41.5147779,-094.6483414
55005,55005,B5,G6350,S,49968363,2427079,+45.3961066,-093.2184645
55006,55006,B5,G6350,S,202579863,4524999,+45.7382662,-093.1989393
50003,50003,B5,G6350,S,296364669,1820339,+41.6115040,-094.0430263
50005,50005,B5,G6350,S,69351831,271748,+42.1319881,-093.0346020
55007,55007,B5,G6350,S,307854259,3125803,+45.9713040,-093.1178202
50006,50006,B5,G6350,S,317608491,136481,+42.5083623,-093.4019241
50007,50007,B5,G6350,S,13778007,0,+41.8068249,-093.6020071
50008,50008,B5,G6350,S,219823965,799592,+40.6796722,-093.3802650
55008,55008,B5,G6350,S,260302594,11893922,+45.5694863,-093.2766588
50009,50009,B5,G6350,S,65151836,51547,+41.6449571,-093.4593298
55009,55009,B5,G6350,S,315288515,6644406,+44.4838725,-092.8651558
55011,55011,B5,G6350,S,116674771,4362760,+45.3407404,-093.2533128
55012,55012,B5,G6350,S,59030945,3107695,+45.4379810,-092.7883542
50010,50010,B5,G6350,S,154694797,579365,+42.0308524,-093.5883996
07843,07843,B5,G6350,S,10441615,2817264,+40.9392406,-074.6594738
07846,07846,B5,G6350,S,355296,0,+40.9659400,-074.8770679
07847,07847,B5,G6350,S,5564469,456902,+40.8893463,-074.6238789
07848,07848,B5,G6350,S,61405781,364322,+41.1038919,-074.6870038
07849,07849,B5,G6350,S,19171140,5168465,+40.9703228,-074.6072441
07850,07850,B5,G6350,S,8262830,1201362,+40.9068575,-074.6620350
08360,08360,B5,G6350,S,111070405,1055988,+39.4955236,-075.0086647
08361,08361,B5,G6350,S,78578307,546647,+39.4493692,-074.9588266
08401,08401,B5,G6350,S,27575378,15643846,+39.3772970,-074.4510821
08402,08402,B5,G6350,S,3664966,3128863,+39.3263847,-074.5044733
08403,08403,B5,G6350,S,5434479,4087408,+39.3184972,-074.5424050
08406,08406,B5,G6350,S,5139055,4714540,+39.3415604,-074.4808622
08501,08501,B5,G6350,S,70120938,1179829,+40.1638410,-074.5660564
08502,08502,B5,G6350,S,33084324,222172,+40.4482174,-074.6532441
08505,08505,B5,G6350,S,54534079,2019825,+40.1030898,-074.7335727
08510,08510,B5,G6350,S,49732295,606710,+40.1914774,-074.4168127
08511,08511,B5,G6350,S,6688658,45795,+40.0423787,-074.5570371
08512,08512,B5,G6350,S,54999301,600804,+40.3243574,-074.5255263
08514,08514,B5,G6350,S,67782872,1291057,+40.1342460,-074.4917419
08515,08515,B5,G6350,S,54777021,480473,+40.1191746,-074.6628843
08518,08518,B5,G6350,S,4946569,586858,+40.1154281,-074.8020878
29554,29554,B5,G6350,S,582407450,3713826,+33.7040500,-079.3815978
29555,29555,B5,G6350,S,238323929,3599406,+33.8455832,-079.4838564
29556,29556,B5,G6350,S,451481166,476773,+33.6682268,-079.7631385
29560,29560,B5,G6350,S,418528989,229733,+33.8278952,-079.7421418
29563,29563,B5,G6350,S,98006573,388656,+34.3533659,-079.2086734
29564,29564,B5,G6350,S,169393545,901933,+33.4493855,-079.8484084
29565,29565,B5,G6350,S,320351347,1374113,+34.3580523,-079.4992889
29566,29566,B5,G6350,S,78676890,1506269,+33.8734017,-078.6669574
29567,29567,B5,G6350,S,55259924,23608,+34.5609716,-079.4326827
29568,29568,B5,G6350,S,238434686,714258,+33.9136164,-078.7502916
29569,29569,B5,G6350,S,451359255,753892,+34.0326316,-078.9115832
29570,29570,B5,G6350,S,124168112,875225,+34.6678657,-079.5627073
29571,29571,B5,G6350,S,498280278,3651514,+34.1351233,-079.4250407
29572,29572,B5,G6350,S,21221314,893279,+33.7725679,-078.7856625
29574,29574,B5,G6350,S,260124975,690002,+34.1654129,-079.2608314
29575,29575,B5,G6350,S,26151671,249394,+33.6291324,-078.9704122
29576,29576,B5,G6350,S,94785988,6860257,+33.5620900,-079.0610869
29577,29577,B5,G6350,S,61392392,869032,+33.6984520,-078.9026587
29579,29579,B5,G6350,S,113444423,746659,+33.7534811,-078.9163746
29580,29580,B5,G6350,S,180251621,322913,+33.6531008,-079.5519747
29581,29581,B5,G6350,S,419433944,2373495,+34.1958018,-079.1134835
29582,29582,B5,G6350,S,56311249,4789348,+33.8385294,-078.6605513
29583,29583,B5,G6350,S,275750754,1568312,+33.9778511,-079.5710767
29584,29584,B5,G6350,S,281959050,869532,+34.5833129,-080.0657678
29585,29585,B5,G6350,S,122077474,10419867,+33.5200969,-079.1358034
29588,29588,B5,G6350,S,107991776,2322631,+33.6711366,-079.0242698
29590,29590,B5,G6350,S,257089741,224126,+33.5689200,-079.8486962
29591,29591,B5,G6350,S,187607100,100371,+33.9379992,-079.7622895
29592,29592,B5,G6350,S,109387615,150945,+34.2646352,-079.4838648
29593,29593,B5,G6350,S,209792229,2417578,+34.4931068,-079.8569637
29594,29594,B5,G6350,S,5938085,0,+34.6402331,-079.5773603
29596,29596,B5,G6350,S,171051545,3570242,+34.7441616,-079.8307393
31909,31909,B5,G6350,S,47159000,470289,+32.5488070,-084.9241058
39813,39813,B5,G6350,S,319214873,2073077,+31.4231556,-084.6843055
27526,27526,B5,G6350,S,251022921,2177041,+35.5440099,-078.8298236
67442,67442,B5,G6350,S,122068790,56752,+38.6558998,-097.7720837
67443,67443,B5,G6350,S,218791248,183191,+38.3806161,-097.5257680
67444,67444,B5,G6350,S,425546778,7496709,+38.5448615,-098.1362570
67445,67445,B5,G6350,S,304565796,44832,+39.3713935,-097.8241451
67446,67446,B5,G6350,S,298813890,19701645,+39.4737664,-098.3054885
67447,67447,B5,G6350,S,196934824,388437,+39.4856107,-096.9720612
67448,67448,B5,G6350,S,578078109,1101724,+38.6495471,-097.4129610
67449,67449,B5,G6350,S,396969147,3437192,+38.6766437,-096.8939405
67450,67450,B5,G6350,S,131045240,111550,+38.6150158,-098.4513737
67451,67451,B5,G6350,S,378063142,1759000,+38.7031708,-097.1215801
67452,67452,B5,G6350,S,338173212,210419,+39.2400714,-098.3716065
67454,67454,B5,G6350,S,92195711,1501715,+38.6988402,-098.1121051
67455,67455,B5,G6350,S,759126595,934097,+39.0204776,-098.1654069
67456,67456,B5,G6350,S,375155299,1287576,+38.6006765,-097.6753872
67457,67457,B5,G6350,S,240160643,105525,+38.3936281,-097.9928410
67458,67458,B5,G6350,S,162134163,334629,+39.1707543,-097.3043959
67459,67459,B5,G6350,S,183418119,327197,+38.6007895,-098.3404837
66970,66970,B5,G6350,S,86790537,4028039,+39.9481194,-098.0343906
67001,67001,B5,G6350,S,61303313,84970,+37.7570007,-097.6354366
24382,24382,B5,G6350,S,518495815,1172474,+36.9600158,-081.1013672
24401,24401,B5,G6350,S,345056195,1449599,+38.1343872,-079.0855635
24411,24411,B5,G6350,S,1082560,0,+38.1051278,-079.3112377
24412,24412,B5,G6350,S,6793365,34873,+38.0537215,-079.8181361
24413,24413,B5,G6350,S,104321107,99104,+38.5424536,-079.6002886
15531,15531,B5,G6350,S,152782401,488144,+40.1839364,-079.0820974
15532,15532,B5,G6350,S,1748646,0,+39.7620351,-079.0608013
15533,15533,B5,G6350,S,96472499,726363,+39.9818466,-078.2419256
15534,15534,B5,G6350,S,125654712,35062,+39.8992647,-078.6911966
15535,15535,B5,G6350,S,408605474,297280,+39.8211835,-078.4441712
15536,15536,B5,G6350,S,88066058,675,+39.9545555,-078.2035547
15537,15537,B5,G6350,S,290201462,2579224,+40.0003852,-078.3668427
15538,15538,B5,G6350,S,192681381,18826,+39.8637154,-078.8344578
15539,15539,B5,G6350,S,3567577,0,+40.1284088,-078.5913803
15540,15540,B5,G6350,S,93226359,1546112,+39.7974394,-079.2392725
15541,15541,B5,G6350,S,93121697,673624,+40.0438763,-078.9713907
15542,15542,B5,G6350,S,84774164,0,+39.8756943,-079.0715440
15544,15544,B5,G6350,S,1506528,0,+40.1356379,-079.0934360
15545,15545,B5,G6350,S,128036394,466596,+39.8021220,-078.7524966
15546,15546,B5,G6350,S,1998152,0,+40.1366242,-079.0479878
15547,15547,B5,G6350,S,2346922,0,+40.1621458,-079.0717078
15550,15550,B5,G6350,S,140496081,501729,+39.9782526,-078.6496177
15551,15551,B5,G6350,S,93040942,16787,+39.8681542,-079.2847982
15552,15552,B5,G6350,S,270375948,89949,+39.7932795,-078.9909621
15554,15554,B5,G6350,S,92365552,295669,+40.1229175,-078.6217845
15555,15555,B5,G6350,S,194409,0,+40.0924079,-079.0822474
15557,15557,B5,G6350,S,235109879,297559,+39.9276631,-079.2183708
15558,15558,B5,G6350,S,94122744,45121,+39.7484204,-079.1103566
15559,15559,B5,G6350,S,120614686,2038807,+40.0602483,-078.6910646
17944,17944,B5,G6350,S,354771,0,+40.6725401,-076.2792565
17945,17945,B5,G6350,S,2685873,16913,+40.7853504,-076.3754567
17946,17946,B5,G6350,S,4950553,35605,+40.8103636,-076.2563719
17948,17948,B5,G6350,S,66345287,505462,+40.8453852,-076.1174678
17949,17949,B5,G6350,S,260752,0,+40.7939258,-076.2423450
17951,17951,B5,G6350,S,478506,0,+40.6785559,-076.2452459
17952,17952,B5,G6350,S,9010612,0,+40.7554384,-076.0585522
17953,17953,B5,G6350,S,35405547,478315,+40.7519017,-076.1202176
17954,17954,B5,G6350,S,1802827,0,+40.6904205,-076.2596882
17957,17957,B5,G6350,S,407087,0,+40.5918244,-076.5182118
17959,17959,B5,G6350,S,23370187,4630,+40.7320184,-076.1500781
17960,17960,B5,G6350,S,133731745,46970,+40.6972414,-075.9470438
57457,57457,B5,G6350,S,317528619,11651150,+45.8772774,-099.1542989
57460,57460,B5,G6350,S,310706113,9165878,+45.2795750,-098.6706813
57461,57461,B5,G6350,S,319629359,0,+45.1568699,-098.4320189
57465,57465,B5,G6350,S,399376816,2878833,+45.1291056,-098.6772970
57466,57466,B5,G6350,S,363585638,14024391,+45.2235741,-099.4606597
57467,57467,B5,G6350,S,486320047,1447643,+44.8367723,-099.1803381
57468,57468,B5,G6350,S,202140781,3901284,+45.4997530,-097.7581421
57469,57469,B5,G6350,S,755038898,7798616,+44.8573836,-098.5717779
57470,57470,B5,G6350,S,389592541,3059397,+44.8839007,-098.8942863
57471,57471,B5,G6350,S,883270077,32519050,+45.4045363,-099.3182647
57472,57472,B5,G6350,S,706995567,3106599,+45.4357175,-100.0681048
57473,57473,B5,G6350,S,428694506,7921845,+44.9914566,-099.4993408
57474,57474,B5,G6350,S,157452769,958,+45.2920142,-098.2787326
57475,57475,B5,G6350,S,301447122,6622731,+45.2235534,-099.6246336
57476,57476,B5,G6350,S,425976811,4796641,+44.7061668,-098.6152488
57477,57477,B5,G6350,S,237076444,37619,+45.0469427,-098.1623569
57479,57479,B5,G6350,S,137804444,0,+45.3029448,-098.4432144
57481,57481,B5,G6350,S,473105834,1269635,+45.6625923,-098.6829579
57501,57501,B5,G6350,S,1514617323,251819286,+44.5276003,-100.3090368
57520,57520,B5,G6350,S,381356616,654248,+44.8527980,-100.1936578
57521,57521,B5,G6350,S,1000474038,5952952,+43.7965016,-101.1988916
57522,57522,B5,G6350,S,305791463,204656,+44.4654874,-099.9948223
57523,57523,B5,G6350,S,677711999,32918509,+43.2334011,-099.2137648
57528,57528,B5,G6350,S,517772828,425559,+43.1907756,-099.7612508
57529,57529,B5,G6350,S,645461636,1524458,+43.2306023,-099.5637941
57531,57531,B5,G6350,S,869544367,1694156,+43.9736706,-100.4859122
57532,57532,B5,G6350,S,3033319290,170269716,+44.4003100,-100.6282206
57533,57533,B5,G6350,S,1054624372,22532423,+43.3789340,-099.4249385
57534,57534,B5,G6350,S,479075591,1703161,+43.5709221,-099.6873639
57536,57536,B5,G6350,S,958440572,55538322,+44.4053847,-099.7652700
57537,57537,B5,G6350,S,535297850,17549966,+44.5780864,-101.0673040
57538,57538,B5,G6350,S,343623071,534341,+43.1539937,-099.1420469
57540,57540,B5,G6350,S,368408415,1003161,+44.5173244,-099.6125954
57541,57541,B5,G6350,S,307033288,2450777,+43.5940185,-099.8838881
57543,57543,B5,G6350,S,1196281178,7616482,+43.7756697,-101.5020672
32328,32328,B5,G6350,S,290740238,370452436,+29.7518314,-084.9091176
32330,32330,B5,G6350,S,8722753,0,+30.5799340,-084.7505328
32331,32331,B5,G6350,S,753365505,33889404,+30.4449129,-083.6375917
32332,32332,B5,G6350,S,11781251,341378,+30.6206236,-084.6773510
32333,32333,B5,G6350,S,274050272,3346580,+30.6077380,-084.4175908
32334,32334,B5,G6350,S,428188654,3218809,+30.2662374,-084.7424723
32336,32336,B5,G6350,S,469075250,5644161,+30.2607640,-083.8479693
32340,32340,B5,G6350,S,604422626,13051835,+30.4603302,-083.4339668
32343,32343,B5,G6350,S,68667614,5899318,+30.4784833,-084.5046520
32344,32344,B5,G6350,S,1334419442,41597253,+30.5260775,-083.9622873
32346,32346,B5,G6350,S,85604594,57087322,+29.9908327,-084.3845943
32347,32347,B5,G6350,S,273984166,624646,+30.1741567,-083.6115877
32348,32348,B5,G6350,S,825075349,43216204,+29.9774038,-083.5961565
32350,32350,B5,G6350,S,132570997,2168117,+30.5749717,-083.3257940
32351,32351,B5,G6350,S,542510399,20013667,+30.5201247,-084.6750807
32352,32352,B5,G6350,S,250280291,696026,+30.6622609,-084.5916273
32355,32355,B5,G6350,S,8851063,411644,+30.1721957,-084.2085527
32356,32356,B5,G6350,S,101155020,22838,+29.8592348,-083.4150030
32358,32358,B5,G6350,S,405356788,8181359,+30.1056662,-084.5580025
32359,32359,B5,G6350,S,405526438,45771067,+29.6800699,-083.3866487
32361,32361,B5,G6350,S,5938265,0,+30.3577122,-083.9885834
32399,32399,B5,G6350,S,646287,1624,+30.4370404,-084.2825463
32401,32401,B5,G6350,S,27705224,14936068,+30.1597372,-085.6609223
73064,73064,B5,G6350,S,130911013,2831505,+35.3687639,-097.7465558
73065,73065,B5,G6350,S,132776130,2621709,+35.2552157,-097.6101555
73066,73066,B5,G6350,S,2153063,0,+35.5002145,-097.3274780
71801,71801,B5,G6350,S,781720855,6153566,+33.6458861,-093.5989208
71820,71820,B5,G6350,S,49328306,922065,+33.7994116,-094.2725769
73067,73067,B5,G6350,S,323675096,1773975,+34.9110765,-097.9071030
73068,73068,B5,G6350,S,163180886,1909434,+35.1386299,-097.2916076
71822,71822,B5,G6350,S,658095430,15831477,+33.6630946,-094.1562672
71823,71823,B5,G6350,S,23569623,1705616,+33.8293331,-094.1233921
71825,71825,B5,G6350,S,63389014,237629,+33.8777825,-093.5564958
73069,73069,B5,G6350,S,41018010,571271,+35.2496616,-097.4624080
71826,71826,B5,G6350,S,331089730,10632941,+33.0925397,-093.7232193
71827,71827,B5,G6350,S,148535444,409404,+33.4251892,-093.3965170
73071,73071,B5,G6350,S,63134138,1355877,+35.2383489,-097.4118959
71832,71832,B5,G6350,S,457213218,3346389,+34.0369192,-094.3511360
71833,71833,B5,G6350,S,412220448,1508912,+34.1419278,-094.0412497
71834,71834,B5,G6350,S,385027853,6045354,+33.1148433,-093.9578446
73072,73072,B5,G6350,S,136436914,2672277,+35.2113519,-097.5008815
71835,71835,B5,G6350,S,212976054,847066,+33.6440138,-093.4291817
73073,73073,B5,G6350,S,299895511,476196,+36.1517606,-097.4156103
71836,71836,B5,G6350,S,438411524,8759687,+33.7149944,-094.3976500
73074,73074,B5,G6350,S,103083740,1754639,+34.8333874,-097.2741012
71837,71837,B5,G6350,S,411959209,5959711,+33.2548976,-093.8453080
71838,71838,B5,G6350,S,330957565,8572558,+33.6524973,-093.8122939
71839,71839,B5,G6350,S,100473155,4521037,+33.3348837,-093.7290319
71841,71841,B5,G6350,S,178574274,1007449,+34.1619961,-094.3395115
73075,73075,B5,G6350,S,355966600,7844040,+34.7488082,-097.2322854
71842,71842,B5,G6350,S,199799611,2286359,+33.9028823,-094.2852690
71845,71845,B5,G6350,S,545795351,15815895,+33.3155888,-093.6439575
